cluster_idx	scan	mz	RTINSECONDS	index in file	source filename
1499	2861	762.546	0	2861	datasets/MSV000078787_specs_ms.mgf
1499	2862	762.546	0	2862	datasets/MSV000078787_specs_ms.mgf
1499	2863	763.28	0	2863	datasets/MSV000078787_specs_ms.mgf
1500	2864	763.416	0	2864	datasets/MSV000078787_specs_ms.mgf
1500	2865	763.402	0	2865	datasets/MSV000078787_specs_ms.mgf
1502	2867	763.499	0	2867	datasets/MSV000078787_specs_ms.mgf
1502	2868	763.555	0	2868	datasets/MSV000078787_specs_ms.mgf
1502	2869	763.605	0	2869	datasets/MSV000078787_specs_ms.mgf
1502	2871	763.621	0	2871	datasets/MSV000078787_specs_ms.mgf
1502	2873	763.677	0	2873	datasets/MSV000078787_specs_ms.mgf
1502	2876	764.407	0	2876	datasets/MSV000078787_specs_ms.mgf
1502	2877	764.422	0	2877	datasets/MSV000078787_specs_ms.mgf
1502	2880	764.459	0	2880	datasets/MSV000078787_specs_ms.mgf
1507	2879	764.471	0	2879	datasets/MSV000078787_specs_ms.mgf
1507	2881	764.472	0	2881	datasets/MSV000078787_specs_ms.mgf
1510	2883	764.608	0	2883	datasets/MSV000078787_specs_ms.mgf
1510	2884	764.81	0	2884	datasets/MSV000078787_specs_ms.mgf
1510	2885	765.229	0	2885	datasets/MSV000078787_specs_ms.mgf
1510	2886	765.278	0	2886	datasets/MSV000078787_specs_ms.mgf
1510	2888	765.46	0	2888	datasets/MSV000078787_specs_ms.mgf
1510	2890	765.517	0	2890	datasets/MSV000078787_specs_ms.mgf
1510	2893	765.548	0	2893	datasets/MSV000078787_specs_ms.mgf
1512	2891	765.971	0	2891	datasets/MSV000078787_specs_ms.mgf
1512	2892	766.644	0	2892	datasets/MSV000078787_specs_ms.mgf
1518	2898	767.27	0	2898	datasets/MSV000078787_specs_ms.mgf
1518	2900	767.414	0	2900	datasets/MSV000078787_specs_ms.mgf
1518	2902	767.477	0	2902	datasets/MSV000078787_specs_ms.mgf
1518	2906	767.55	0	2906	datasets/MSV000078787_specs_ms.mgf
1518	2907	767.559	0	2907	datasets/MSV000078787_specs_ms.mgf
1518	2909	767.942	0	2909	datasets/MSV000078787_specs_ms.mgf
1525	2910	768.446	0	2910	datasets/MSV000078787_specs_ms.mgf
1525	2911	768.44	0	2911	datasets/MSV000078787_specs_ms.mgf
1526	2912	768.484	0	2912	datasets/MSV000078787_specs_ms.mgf
1526	2913	768.483	0	2913	datasets/MSV000078787_specs_ms.mgf
1528	2915	768.563	0	2915	datasets/MSV000078787_specs_ms.mgf
1528	2919	768.595	0	2919	datasets/MSV000078787_specs_ms.mgf
1528	2921	768.905	0	2921	datasets/MSV000078787_specs_ms.mgf
1528	2922	769.105	0	2922	datasets/MSV000078787_specs_ms.mgf
1528	2923	769.27	0	2923	datasets/MSV000078787_specs_ms.mgf
1528	2924	769.398	0	2924	datasets/MSV000078787_specs_ms.mgf
1528	2925	769.402	0	2925	datasets/MSV000078787_specs_ms.mgf
1528	2926	769.424	0	2926	datasets/MSV000078787_specs_ms.mgf
1528	2927	769.446	0	2927	datasets/MSV000078787_specs_ms.mgf
1533	2928	769.582	0	2928	datasets/MSV000078787_specs_ms.mgf
1533	2931	770.533	0	2931	datasets/MSV000078787_specs_ms.mgf
1536	2932	770.739	0	2932	datasets/MSV000078787_specs_ms.mgf
1536	2937	770.853	0	2937	datasets/MSV000078787_specs_ms.mgf
1541	2938	770.833	0	2938	datasets/MSV000078787_specs_ms.mgf
1541	2943	770.856	0	2943	datasets/MSV000078787_specs_ms.mgf
1541	2944	770.856	0	2944	datasets/MSV000078787_specs_ms.mgf
1541	2945	770.946	0	2945	datasets/MSV000078787_specs_ms.mgf
1541	2947	771.122	0	2947	datasets/MSV000078787_specs_ms.mgf
1541	2951	771.49	0	2951	datasets/MSV000078787_specs_ms.mgf
1541	2952	771.561	0	2952	datasets/MSV000078787_specs_ms.mgf
1548	2953	771.597	0	2953	datasets/MSV000078787_specs_ms.mgf
1548	2954	771.606	0	2954	datasets/MSV000078787_specs_ms.mgf
1549	2955	771.934	0	2955	datasets/MSV000078787_specs_ms.mgf
1549	2956	772.395	0	2956	datasets/MSV000078787_specs_ms.mgf
1549	2957	772.404	0	2957	datasets/MSV000078787_specs_ms.mgf
1549	2958	772.415	0	2958	datasets/MSV000078787_specs_ms.mgf
1549	2959	772.485	0	2959	datasets/MSV000078787_specs_ms.mgf
1549	2962	772.713	0	2962	datasets/MSV000078787_specs_ms.mgf
1549	2974	773.566	0	2974	datasets/MSV000078787_specs_ms.mgf
1551	2960	772.553	0	2960	datasets/MSV000078787_specs_ms.mgf
1551	2961	772.554	0	2961	datasets/MSV000078787_specs_ms.mgf
1552	2963	773.267	0	2963	datasets/MSV000078787_specs_ms.mgf
1552	2968	773.43	0	2968	datasets/MSV000078787_specs_ms.mgf
1552	2969	773.443	0	2969	datasets/MSV000078787_specs_ms.mgf
1552	2970	773.455	0	2970	datasets/MSV000078787_specs_ms.mgf
1552	2971	773.473	0	2971	datasets/MSV000078787_specs_ms.mgf
1552	2972	773.512	0	2972	datasets/MSV000078787_specs_ms.mgf
1552	2975	773.591	0	2975	datasets/MSV000078787_specs_ms.mgf
1552	2978	774.505	0	2978	datasets/MSV000078787_specs_ms.mgf
1554	2965	773.428	0	2965	datasets/MSV000078787_specs_ms.mgf
1554	2942	774.278	0	2942	datasets/MSV000078787_specs_ms.mgf
1560	2979	774.837	0	2979	datasets/MSV000078787_specs_ms.mgf
1560	2982	775.523	0	2982	datasets/MSV000078787_specs_ms.mgf
1560	2983	775.528	0	2983	datasets/MSV000078787_specs_ms.mgf
1563	2985	776.265	0	2985	datasets/MSV000078787_specs_ms.mgf
1563	2987	776.421	0	2987	datasets/MSV000078787_specs_ms.mgf
1563	2988	776.437	0	2988	datasets/MSV000078787_specs_ms.mgf
1563	2991	777.257	0	2991	datasets/MSV000078787_specs_ms.mgf
1563	3000	777.504	0	3000	datasets/MSV000078787_specs_ms.mgf
1568	2992	777.344	0	2992	datasets/MSV000078787_specs_ms.mgf
1568	2993	777.347	0	2993	datasets/MSV000078787_specs_ms.mgf
1568	2994	777.378	0	2994	datasets/MSV000078787_specs_ms.mgf
1568	2995	777.385	0	2995	datasets/MSV000078787_specs_ms.mgf
1568	2996	777.391	0	2996	datasets/MSV000078787_specs_ms.mgf
1568	2997	777.411	0	2997	datasets/MSV000078787_specs_ms.mgf
1568	2998	777.421	0	2998	datasets/MSV000078787_specs_ms.mgf
1568	2999	777.494	0	2999	datasets/MSV000078787_specs_ms.mgf
1569	3001	778.444	0	3001	datasets/MSV000078787_specs_ms.mgf
1569	3002	778.559	0	3002	datasets/MSV000078787_specs_ms.mgf
1570	3003	778.473	0	3003	datasets/MSV000078787_specs_ms.mgf
1570	3005	778.478	0	3005	datasets/MSV000078787_specs_ms.mgf
1571	3004	778.467	0	3004	datasets/MSV000078787_specs_ms.mgf
1571	3006	778.527	0	3006	datasets/MSV000078787_specs_ms.mgf
1571	3008	778.535	0	3008	datasets/MSV000078787_specs_ms.mgf
1571	3009	778.535	0	3009	datasets/MSV000078787_specs_ms.mgf
1571	3011	778.542	0	3011	datasets/MSV000078787_specs_ms.mgf
1571	3014	779.273	0	3014	datasets/MSV000078787_specs_ms.mgf
1571	3015	779.429	0	3015	datasets/MSV000078787_specs_ms.mgf
1571	3016	779.437	0	3016	datasets/MSV000078787_specs_ms.mgf
1576	3018	779.498	0	3018	datasets/MSV000078787_specs_ms.mgf
1576	3022	780.039	0	3022	datasets/MSV000078787_specs_ms.mgf
1576	3023	780.507	0	3023	datasets/MSV000078787_specs_ms.mgf
1576	3025	780.858	0	3025	datasets/MSV000078787_specs_ms.mgf
1582	3026	781.422	0	3026	datasets/MSV000078787_specs_ms.mgf
1582	3027	781.519	0	3027	datasets/MSV000078787_specs_ms.mgf
1582	3029	781.558	0	3029	datasets/MSV000078787_specs_ms.mgf
1582	3030	781.571	0	3030	datasets/MSV000078787_specs_ms.mgf
1582	3031	782.392	0	3031	datasets/MSV000078787_specs_ms.mgf
1582	3038	782.5	0	3038	datasets/MSV000078787_specs_ms.mgf
1586	3034	782.465	0	3034	datasets/MSV000078787_specs_ms.mgf
1586	3042	782.603	0	3042	datasets/MSV000078787_specs_ms.mgf
1586	3045	782.971	0	3045	datasets/MSV000078787_specs_ms.mgf
1586	3046	783.443	0	3046	datasets/MSV000078787_specs_ms.mgf
1595	3047	783.472	0	3047	datasets/MSV000078787_specs_ms.mgf
1595	3048	783.474	0	3048	datasets/MSV000078787_specs_ms.mgf
1595	3050	783.494	0	3050	datasets/MSV000078787_specs_ms.mgf
1595	3056	783.624	0	3056	datasets/MSV000078787_specs_ms.mgf
1595	3058	784.278	0	3058	datasets/MSV000078787_specs_ms.mgf
1595	3060	784.566	0	3060	datasets/MSV000078787_specs_ms.mgf
1597	3051	783.545	0	3051	datasets/MSV000078787_specs_ms.mgf
1597	3052	783.528	0	3052	datasets/MSV000078787_specs_ms.mgf
1603	3061	784.922	0	3061	datasets/MSV000078787_specs_ms.mgf
1603	3062	785.044	0	3062	datasets/MSV000078787_specs_ms.mgf
1603	3064	785.357	0	3064	datasets/MSV000078787_specs_ms.mgf
1603	3065	785.358	0	3065	datasets/MSV000078787_specs_ms.mgf
1603	3067	785.364	0	3067	datasets/MSV000078787_specs_ms.mgf
1603	3069	785.472	0	3069	datasets/MSV000078787_specs_ms.mgf
1603	3072	785.778	0	3072	datasets/MSV000078787_specs_ms.mgf
1603	3074	785.804	0	3074	datasets/MSV000078787_specs_ms.mgf
1603	3080	786.508	0	3080	datasets/MSV000078787_specs_ms.mgf
1603	3081	786.514	0	3081	datasets/MSV000078787_specs_ms.mgf
1603	3083	786.564	0	3083	datasets/MSV000078787_specs_ms.mgf
1603	3084	786.565	0	3084	datasets/MSV000078787_specs_ms.mgf
1603	3085	786.756	0	3085	datasets/MSV000078787_specs_ms.mgf
1604	3066	785.363	0	3066	datasets/MSV000078787_specs_ms.mgf
1604	3063	785.842	0	3063	datasets/MSV000078787_specs_ms.mgf
1613	3079	786.537	0	3079	datasets/MSV000078787_specs_ms.mgf
1613	3082	786.521	0	3082	datasets/MSV000078787_specs_ms.mgf
1614	3086	787.032	0	3086	datasets/MSV000078787_specs_ms.mgf
1614	3087	787.032	0	3087	datasets/MSV000078787_specs_ms.mgf
1614	3088	787.099	0	3088	datasets/MSV000078787_specs_ms.mgf
1614	3089	787.284	0	3089	datasets/MSV000078787_specs_ms.mgf
1614	3095	787.492	0	3095	datasets/MSV000078787_specs_ms.mgf
1614	3096	787.496	0	3096	datasets/MSV000078787_specs_ms.mgf
1615	3094	787.463	0	3094	datasets/MSV000078787_specs_ms.mgf
1615	3090	788.245	0	3090	datasets/MSV000078787_specs_ms.mgf
1622	3100	789.365	0	3100	datasets/MSV000078787_specs_ms.mgf
1622	3103	789.483	0	3103	datasets/MSV000078787_specs_ms.mgf
1622	3104	789.523	0	3104	datasets/MSV000078787_specs_ms.mgf
1627	3107	790.414	0	3107	datasets/MSV000078787_specs_ms.mgf
1627	3108	790.457	0	3108	datasets/MSV000078787_specs_ms.mgf
1627	3110	790.461	0	3110	datasets/MSV000078787_specs_ms.mgf
1627	3111	790.549	0	3111	datasets/MSV000078787_specs_ms.mgf
1627	3114	790.574	0	3114	datasets/MSV000078787_specs_ms.mgf
1627	3115	790.575	0	3115	datasets/MSV000078787_specs_ms.mgf
1627	3117	791.368	0	3117	datasets/MSV000078787_specs_ms.mgf
1627	3121	791.41	0	3121	datasets/MSV000078787_specs_ms.mgf
1627	3127	791.522	0	3127	datasets/MSV000078787_specs_ms.mgf
1627	3128	791.53	0	3128	datasets/MSV000078787_specs_ms.mgf
1635	3122	791.434	0	3122	datasets/MSV000078787_specs_ms.mgf
1635	3130	792.222	0	3130	datasets/MSV000078787_specs_ms.mgf
1635	3131	792.329	0	3131	datasets/MSV000078787_specs_ms.mgf
1635	3133	792.53	0	3133	datasets/MSV000078787_specs_ms.mgf
1638	3124	792.268	0	3124	datasets/MSV000078787_specs_ms.mgf
1638	3129	792.742	0	3129	datasets/MSV000078787_specs_ms.mgf
1641	3134	793.373	0	3134	datasets/MSV000078787_specs_ms.mgf
1641	3135	793.49	0	3135	datasets/MSV000078787_specs_ms.mgf
1641	3140	794.106	0	3140	datasets/MSV000078787_specs_ms.mgf
1641	3141	794.148	0	3141	datasets/MSV000078787_specs_ms.mgf
1641	3142	794.151	0	3142	datasets/MSV000078787_specs_ms.mgf
1641	3143	794.152	0	3143	datasets/MSV000078787_specs_ms.mgf
1641	3145	794.524	0	3145	datasets/MSV000078787_specs_ms.mgf
1641	3147	794.536	0	3147	datasets/MSV000078787_specs_ms.mgf
1646	3144	794.497	0	3144	datasets/MSV000078787_specs_ms.mgf
1646	3148	795.204	0	3148	datasets/MSV000078787_specs_ms.mgf
1646	3149	795.286	0	3149	datasets/MSV000078787_specs_ms.mgf
1646	3152	795.38	0	3152	datasets/MSV000078787_specs_ms.mgf
1646	3154	795.545	0	3154	datasets/MSV000078787_specs_ms.mgf
1646	3156	795.571	0	3156	datasets/MSV000078787_specs_ms.mgf
1646	3157	795.908	0	3157	datasets/MSV000078787_specs_ms.mgf
1646	3158	796.086	0	3158	datasets/MSV000078787_specs_ms.mgf
1653	3161	796.479	0	3161	datasets/MSV000078787_specs_ms.mgf
1653	3162	796.489	0	3162	datasets/MSV000078787_specs_ms.mgf
1653	3167	796.624	0	3167	datasets/MSV000078787_specs_ms.mgf
1653	3168	796.915	0	3168	datasets/MSV000078787_specs_ms.mgf
1653	3169	797.022	0	3169	datasets/MSV000078787_specs_ms.mgf
1653	3170	797.387	0	3170	datasets/MSV000078787_specs_ms.mgf
1653	3173	797.428	0	3173	datasets/MSV000078787_specs_ms.mgf
1653	3174	797.429	0	3174	datasets/MSV000078787_specs_ms.mgf
1653	3175	797.451	0	3175	datasets/MSV000078787_specs_ms.mgf
1653	3178	797.546	0	3178	datasets/MSV000078787_specs_ms.mgf
1661	3176	797.696	0	3176	datasets/MSV000078787_specs_ms.mgf
1661	3177	798.65	0	3177	datasets/MSV000078787_specs_ms.mgf
1662	3179	798.147	0	3179	datasets/MSV000078787_specs_ms.mgf
1662	3180	798.148	0	3180	datasets/MSV000078787_specs_ms.mgf
1662	3181	798.478	0	3181	datasets/MSV000078787_specs_ms.mgf
1662	3183	798.918	0	3183	datasets/MSV000078787_specs_ms.mgf
1662	3184	798.961	0	3184	datasets/MSV000078787_specs_ms.mgf
1662	3185	798.971	0	3185	datasets/MSV000078787_specs_ms.mgf
1662	3186	798.973	0	3186	datasets/MSV000078787_specs_ms.mgf
1662	3187	799.129	0	3187	datasets/MSV000078787_specs_ms.mgf
1664	3188	799.387	0	3188	datasets/MSV000078787_specs_ms.mgf
1664	3190	799.437	0	3190	datasets/MSV000078787_specs_ms.mgf
1664	3191	799.444	0	3191	datasets/MSV000078787_specs_ms.mgf
1670	3196	801.33	0	3196	datasets/MSV000078787_specs_ms.mgf
1670	3204	801.475	0	3204	datasets/MSV000078787_specs_ms.mgf
1670	3206	801.498	0	3206	datasets/MSV000078787_specs_ms.mgf
1670	3207	801.53	0	3207	datasets/MSV000078787_specs_ms.mgf
1670	3208	802.012	0	3208	datasets/MSV000078787_specs_ms.mgf
1670	3211	802.518	0	3211	datasets/MSV000078787_specs_ms.mgf
1679	3209	802.351	0	3209	datasets/MSV000078787_specs_ms.mgf
1679	3212	802.578	0	3212	datasets/MSV000078787_specs_ms.mgf
1681	3213	803.417	0	3213	datasets/MSV000078787_specs_ms.mgf
1681	3216	803.445	0	3216	datasets/MSV000078787_specs_ms.mgf
1681	3217	803.477	0	3217	datasets/MSV000078787_specs_ms.mgf
1681	3222	804.015	0	3222	datasets/MSV000078787_specs_ms.mgf
1681	3223	804.287	0	3223	datasets/MSV000078787_specs_ms.mgf
1681	3224	804.383	0	3224	datasets/MSV000078787_specs_ms.mgf
1681	3230	804.874	0	3230	datasets/MSV000078787_specs_ms.mgf
1681	3234	805.533	0	3234	datasets/MSV000078787_specs_ms.mgf
1693	3232	805.454	0	3232	datasets/MSV000078787_specs_ms.mgf
1693	3236	806.212	0	3236	datasets/MSV000078787_specs_ms.mgf
1693	3237	806.298	0	3237	datasets/MSV000078787_specs_ms.mgf
1693	3238	806.375	0	3238	datasets/MSV000078787_specs_ms.mgf
1693	3244	806.724	0	3244	datasets/MSV000078787_specs_ms.mgf
1702	3245	807.352	0	3245	datasets/MSV000078787_specs_ms.mgf
1702	3246	807.381	0	3246	datasets/MSV000078787_specs_ms.mgf
1702	3250	807.468	0	3250	datasets/MSV000078787_specs_ms.mgf
1702	3251	807.559	0	3251	datasets/MSV000078787_specs_ms.mgf
1702	3252	808.038	0	3252	datasets/MSV000078787_specs_ms.mgf
1702	3253	808.045	0	3253	datasets/MSV000078787_specs_ms.mgf
1706	3254	808.562	0	3254	datasets/MSV000078787_specs_ms.mgf
1706	3256	809.338	0	3256	datasets/MSV000078787_specs_ms.mgf
1706	3257	809.504	0	3257	datasets/MSV000078787_specs_ms.mgf
1708	3258	809.89	0	3258	datasets/MSV000078787_specs_ms.mgf
1708	3260	810.489	0	3260	datasets/MSV000078787_specs_ms.mgf
1709	3261	810.497	0	3261	datasets/MSV000078787_specs_ms.mgf
1709	3259	810.5	0	3259	datasets/MSV000078787_specs_ms.mgf
1713	3266	811.209	0	3266	datasets/MSV000078787_specs_ms.mgf
1713	3267	811.465	0	3267	datasets/MSV000078787_specs_ms.mgf
1713	3268	811.467	0	3268	datasets/MSV000078787_specs_ms.mgf
1713	3269	811.487	0	3269	datasets/MSV000078787_specs_ms.mgf
1714	3270	812.018	0	3270	datasets/MSV000078787_specs_ms.mgf
1714	3271	812.227	0	3271	datasets/MSV000078787_specs_ms.mgf
1715	3272	812.448	0	3272	datasets/MSV000078787_specs_ms.mgf
1715	3273	812.48	0	3273	datasets/MSV000078787_specs_ms.mgf
1715	3274	812.481	0	3274	datasets/MSV000078787_specs_ms.mgf
1715	3275	812.584	0	3275	datasets/MSV000078787_specs_ms.mgf
1715	3276	812.633	0	3276	datasets/MSV000078787_specs_ms.mgf
1715	3277	812.692	0	3277	datasets/MSV000078787_specs_ms.mgf
1715	3278	813.416	0	3278	datasets/MSV000078787_specs_ms.mgf
1715	3282	813.502	0	3282	datasets/MSV000078787_specs_ms.mgf
1715	3283	813.534	0	3283	datasets/MSV000078787_specs_ms.mgf
1718	3280	813.457	0	3280	datasets/MSV000078787_specs_ms.mgf
1718	3281	813.495	0	3281	datasets/MSV000078787_specs_ms.mgf
1718	3286	814.05	0	3286	datasets/MSV000078787_specs_ms.mgf
1718	3287	814.35	0	3287	datasets/MSV000078787_specs_ms.mgf
1721	3288	814.476	0	3288	datasets/MSV000078787_specs_ms.mgf
1721	3294	815.418	0	3294	datasets/MSV000078787_specs_ms.mgf
1721	3295	815.456	0	3295	datasets/MSV000078787_specs_ms.mgf
1721	3297	815.469	0	3297	datasets/MSV000078787_specs_ms.mgf
1721	3298	815.47	0	3298	datasets/MSV000078787_specs_ms.mgf
1721	3302	815.513	0	3302	datasets/MSV000078787_specs_ms.mgf
1721	3303	815.558	0	3303	datasets/MSV000078787_specs_ms.mgf
1721	3305	816.502	0	3305	datasets/MSV000078787_specs_ms.mgf
1731	3304	816.488	0	3304	datasets/MSV000078787_specs_ms.mgf
1731	3307	817.424	0	3307	datasets/MSV000078787_specs_ms.mgf
1731	3310	817.457	0	3310	datasets/MSV000078787_specs_ms.mgf
1739	3315	818.539	0	3315	datasets/MSV000078787_specs_ms.mgf
1739	3318	819.37	0	3318	datasets/MSV000078787_specs_ms.mgf
1739	3319	819.386	0	3319	datasets/MSV000078787_specs_ms.mgf
1739	3321	819.407	0	3321	datasets/MSV000078787_specs_ms.mgf
1739	3323	819.411	0	3323	datasets/MSV000078787_specs_ms.mgf
1739	3327	819.475	0	3327	datasets/MSV000078787_specs_ms.mgf
1740	3316	819.272	0	3316	datasets/MSV000078787_specs_ms.mgf
1740	3330	819.528	0	3330	datasets/MSV000078787_specs_ms.mgf
1750	3332	819.557	0	3332	datasets/MSV000078787_specs_ms.mgf
1750	3333	820.469	0	3333	datasets/MSV000078787_specs_ms.mgf
1750	3334	820.545	0	3334	datasets/MSV000078787_specs_ms.mgf
1751	3335	820.977	0	3335	datasets/MSV000078787_specs_ms.mgf
1751	3336	821.374	0	3336	datasets/MSV000078787_specs_ms.mgf
1751	3337	821.377	0	3337	datasets/MSV000078787_specs_ms.mgf
1751	3339	821.477	0	3339	datasets/MSV000078787_specs_ms.mgf
1751	3340	821.576	0	3340	datasets/MSV000078787_specs_ms.mgf
1751	3344	822.564	0	3344	datasets/MSV000078787_specs_ms.mgf
1758	3347	823.495	0	3347	datasets/MSV000078787_specs_ms.mgf
1758	3353	824.369	0	3353	datasets/MSV000078787_specs_ms.mgf
1758	3354	824.385	0	3354	datasets/MSV000078787_specs_ms.mgf
1758	3355	824.459	0	3355	datasets/MSV000078787_specs_ms.mgf
1758	3362	824.691	0	3362	datasets/MSV000078787_specs_ms.mgf
1758	3368	825.504	0	3368	datasets/MSV000078787_specs_ms.mgf
1760	3349	823.862	0	3349	datasets/MSV000078787_specs_ms.mgf
1760	3352	824.824	0	3352	datasets/MSV000078787_specs_ms.mgf
1763	3356	824.514	0	3356	datasets/MSV000078787_specs_ms.mgf
1763	3357	824.508	0	3357	datasets/MSV000078787_specs_ms.mgf
1765	3359	824.535	0	3359	datasets/MSV000078787_specs_ms.mgf
1765	3360	824.534	0	3360	datasets/MSV000078787_specs_ms.mgf
1768	3365	825.425	0	3365	datasets/MSV000078787_specs_ms.mgf
1768	3366	825.43	0	3366	datasets/MSV000078787_specs_ms.mgf
1768	3374	826.282	0	3374	datasets/MSV000078787_specs_ms.mgf
1768	3375	826.302	0	3375	datasets/MSV000078787_specs_ms.mgf
1768	3376	826.315	0	3376	datasets/MSV000078787_specs_ms.mgf
1768	3379	826.602	0	3379	datasets/MSV000078787_specs_ms.mgf
1768	3383	827.518	0	3383	datasets/MSV000078787_specs_ms.mgf
1768	3384	827.522	0	3384	datasets/MSV000078787_specs_ms.mgf
1768	3385	827.545	0	3385	datasets/MSV000078787_specs_ms.mgf
1768	3390	828.504	0	3390	datasets/MSV000078787_specs_ms.mgf
1768	3391	828.517	0	3391	datasets/MSV000078787_specs_ms.mgf
1778	3380	827.469	0	3380	datasets/MSV000078787_specs_ms.mgf
1778	3381	827.471	0	3381	datasets/MSV000078787_specs_ms.mgf
1782	3388	828.476	0	3388	datasets/MSV000078787_specs_ms.mgf
1782	3392	828.529	0	3392	datasets/MSV000078787_specs_ms.mgf
1782	3393	828.542	0	3393	datasets/MSV000078787_specs_ms.mgf
1782	3394	828.543	0	3394	datasets/MSV000078787_specs_ms.mgf
1782	3400	829.352	0	3400	datasets/MSV000078787_specs_ms.mgf
1782	3406	829.518	0	3406	datasets/MSV000078787_specs_ms.mgf
1797	3410	829.594	0	3410	datasets/MSV000078787_specs_ms.mgf
1797	3411	830.332	0	3411	datasets/MSV000078787_specs_ms.mgf
1797	3412	830.534	0	3412	datasets/MSV000078787_specs_ms.mgf
1797	3413	830.561	0	3413	datasets/MSV000078787_specs_ms.mgf
1797	3424	831.508	0	3424	datasets/MSV000078787_specs_ms.mgf
1800	3416	831.058	0	3416	datasets/MSV000078787_specs_ms.mgf
1800	3417	831.423	0	3417	datasets/MSV000078787_specs_ms.mgf
1801	3418	831.389	0	3418	datasets/MSV000078787_specs_ms.mgf
1801	3419	831.439	0	3419	datasets/MSV000078787_specs_ms.mgf
1801	3425	831.56	0	3425	datasets/MSV000078787_specs_ms.mgf
1801	3426	832.168	0	3426	datasets/MSV000078787_specs_ms.mgf
1806	3427	832.496	0	3427	datasets/MSV000078787_specs_ms.mgf
1806	3429	833.378	0	3429	datasets/MSV000078787_specs_ms.mgf
1806	3430	833.418	0	3430	datasets/MSV000078787_specs_ms.mgf
1806	3434	833.526	0	3434	datasets/MSV000078787_specs_ms.mgf
1806	3436	833.565	0	3436	datasets/MSV000078787_specs_ms.mgf
1806	3437	833.565	0	3437	datasets/MSV000078787_specs_ms.mgf
1811	3439	834.463	0	3439	datasets/MSV000078787_specs_ms.mgf
1811	3440	835.042	0	3440	datasets/MSV000078787_specs_ms.mgf
1811	3442	835.571	0	3442	datasets/MSV000078787_specs_ms.mgf
1814	3443	836.43	0	3443	datasets/MSV000078787_specs_ms.mgf
1814	3444	836.44	0	3444	datasets/MSV000078787_specs_ms.mgf
1814	3446	836.611	0	3446	datasets/MSV000078787_specs_ms.mgf
1814	3450	837.512	0	3450	datasets/MSV000078787_specs_ms.mgf
1816	3447	837.948	0	3447	datasets/MSV000078787_specs_ms.mgf
1816	3448	838.836	0	3448	datasets/MSV000078787_specs_ms.mgf
1816	3483	838.842	0	3483	datasets/MSV000078787_specs_ms.mgf
1816	3504	838.851	0	3504	datasets/MSV000078787_specs_ms.mgf
1816	3511	838.852	0	3511	datasets/MSV000078787_specs_ms.mgf
1816	3522	838.844	0	3522	datasets/MSV000078787_specs_ms.mgf
1817	3451	837.918	0	3451	datasets/MSV000078787_specs_ms.mgf
1817	3456	838.497	0	3456	datasets/MSV000078787_specs_ms.mgf
1817	3457	838.524	0	3457	datasets/MSV000078787_specs_ms.mgf
1817	3458	838.548	0	3458	datasets/MSV000078787_specs_ms.mgf
1817	3460	838.61	0	3460	datasets/MSV000078787_specs_ms.mgf
1817	3462	838.8	0	3462	datasets/MSV000078787_specs_ms.mgf
1817	3463	838.801	0	3463	datasets/MSV000078787_specs_ms.mgf
1817	3464	838.803	0	3464	datasets/MSV000078787_specs_ms.mgf
1817	3465	838.804	0	3465	datasets/MSV000078787_specs_ms.mgf
1817	3466	838.805	0	3466	datasets/MSV000078787_specs_ms.mgf
1817	3471	838.818	0	3471	datasets/MSV000078787_specs_ms.mgf
1817	3472	838.818	0	3472	datasets/MSV000078787_specs_ms.mgf
1817	3475	838.819	0	3475	datasets/MSV000078787_specs_ms.mgf
1817	3478	838.822	0	3478	datasets/MSV000078787_specs_ms.mgf
1817	3479	838.823	0	3479	datasets/MSV000078787_specs_ms.mgf
1817	3482	838.828	0	3482	datasets/MSV000078787_specs_ms.mgf
1817	3487	838.833	0	3487	datasets/MSV000078787_specs_ms.mgf
1817	3488	838.833	0	3488	datasets/MSV000078787_specs_ms.mgf
1817	3490	838.834	0	3490	datasets/MSV000078787_specs_ms.mgf
1817	3491	838.834	0	3491	datasets/MSV000078787_specs_ms.mgf
1817	3493	838.835	0	3493	datasets/MSV000078787_specs_ms.mgf
1817	3494	838.835	0	3494	datasets/MSV000078787_specs_ms.mgf
1817	3495	838.835	0	3495	datasets/MSV000078787_specs_ms.mgf
1817	3496	838.836	0	3496	datasets/MSV000078787_specs_ms.mgf
1817	3497	838.836	0	3497	datasets/MSV000078787_specs_ms.mgf
1817	3498	838.836	0	3498	datasets/MSV000078787_specs_ms.mgf
1817	3499	838.836	0	3499	datasets/MSV000078787_specs_ms.mgf
1817	3501	838.837	0	3501	datasets/MSV000078787_specs_ms.mgf
1817	3502	838.837	0	3502	datasets/MSV000078787_specs_ms.mgf
1817	3503	838.838	0	3503	datasets/MSV000078787_specs_ms.mgf
1817	3505	838.838	0	3505	datasets/MSV000078787_specs_ms.mgf
1817	3506	838.838	0	3506	datasets/MSV000078787_specs_ms.mgf
1817	3508	838.839	0	3508	datasets/MSV000078787_specs_ms.mgf
1817	3512	838.841	0	3512	datasets/MSV000078787_specs_ms.mgf
1817	3513	838.841	0	3513	datasets/MSV000078787_specs_ms.mgf
1817	3514	838.842	0	3514	datasets/MSV000078787_specs_ms.mgf
1817	3515	838.842	0	3515	datasets/MSV000078787_specs_ms.mgf
1817	3516	838.842	0	3516	datasets/MSV000078787_specs_ms.mgf
